section_name,duration,pb_mapping_id,event_id
"productSection",125,51416,77771
"productSection",81,55500,74854
"infoSection",110,56176,76687
"traceSection",120,55181,78497
"infoSection",93,51949,71886
"traceSection",61,47445,77175
"traceSection",69,56406,71392
"moreSection",93,49413,78117
"productSection",94,52456,79058
"productSection",87,47924,72836
"productSection",67,46680,74898
"infoSection",80,54912,79029
"productSection",169,52274,73832
"moreSection",138,51295,78851
"infoSection",154,47489,76227
"productSection",55,46118,71891
"moreSection",76,50064,70738
"infoSection",139,47061,70075
"moreSection",89,54420,78680
"productSection",77,52032,79364
"productSection",147,54619,70835
"moreSection",100,51778,74221
"moreSection",125,50047,73694
"productSection",157,50520,79027
"moreSection",138,46421,73735
"infoSection",103,50058,78153
"moreSection",100,50223,69455
"moreSection",131,48177,73171
"traceSection",124,52230,73137
"traceSection",116,52729,79073
"moreSection",159,50851,79037
"productSection",82,48974,75002
"infoSection",108,46387,74138
"infoSection",158,51776,78932
"productSection",134,49702,77708
"moreSection",111,49191,78547
"moreSection",99,55030,70920
"infoSection",140,48235,76642
"infoSection",50,50952,79176
"infoSection",101,48632,75799
"moreSection",85,49186,73065
"traceSection",55,55012,72090
"moreSection",73,47584,79584
"moreSection",74,50488,69135
"moreSection",111,47181,69731
"infoSection",78,51768,79122
"infoSection",114,48041,74318
"moreSection",71,51730,70856
"moreSection",167,54936,71304
"traceSection",55,56003,79431
"moreSection",73,52765,68911
"infoSection",120,47501,69968
"moreSection",69,56468,71454
"productSection",53,49728,74076
"productSection",130,48902,70933
"traceSection",79,56148,75327
"productSection",59,46447,76707
"moreSection",119,52670,71830
"moreSection",120,48752,71404
"moreSection",161,52903,78487
"productSection",129,52621,69573
"infoSection",77,52246,74794
"productSection",150,46969,71022
"moreSection",109,56416,72933
"productSection",62,51646,76125
"infoSection",147,51849,77222
"moreSection",53,52768,70680
"productSection",121,46548,74050
"productSection",155,49608,77339
"infoSection",127,54750,78601
"infoSection",50,50144,69050
"moreSection",64,55746,71771
"productSection",99,54044,73132
"moreSection",85,51261,71719
"productSection",56,50128,70485
"infoSection",146,49162,75177
"productSection",109,54674,73264
"productSection",76,52919,78775
"moreSection",125,51967,71442
"moreSection",107,46365,72783
"productSection",57,55647,71515
"productSection",84,46694,71143
"infoSection",130,50724,77723
"moreSection",94,56481,77688
"moreSection",131,54660,79094
"productSection",154,54444,71512
"moreSection",120,51282,72929
"infoSection",137,51472,73512
"traceSection",86,50581,70815
"moreSection",56,52210,71825
"productSection",52,49650,77733
"productSection",102,51652,75058
"productSection",80,50332,73206
"moreSection",101,51838,68815
"moreSection",139,55189,69375
"productSection",100,50987,74886
"moreSection",115,56384,72663
"productSection",156,47518,79248
"productSection",89,54865,77019
"infoSection",140,49022,75603
"productSection",137,48884,74618
"productSection",78,55367,73391
"infoSection",165,52385,73142
"productSection",78,52195,71303
"moreSection",66,48219,75687
"productSection",126,52198,70909
"productSection",119,48031,76772
"productSection",56,51909,77633
"productSection",69,54771,74833
"productSection",98,50481,72487
"infoSection",140,51436,72924
"infoSection",62,53669,73079
"productSection",144,52442,77034
"productSection",97,56474,76224
"moreSection",160,48084,69055
"moreSection",136,51529,75202
"moreSection",115,48624,77703
"productSection",108,55381,79360
"infoSection",166,48644,73688
"moreSection",69,55588,73505
"productSection",80,55529,72010
"moreSection",124,47993,74561
"productSection",68,46731,69795
"moreSection",156,46559,72214
"moreSection",127,54139,69335
"moreSection",69,55261,70002
"traceSection",53,50454,74543
"infoSection",67,50798,73703
"productSection",79,46750,70432
"infoSection",77,49302,74557
"productSection",113,48498,74337
"productSection",154,53240,73418
"moreSection",115,56008,74247
"traceSection",141,55638,76794
"productSection",99,52327,79323
"productSection",60,53436,78965
"moreSection",127,56471,75807
"moreSection",53,51371,76186
"moreSection",105,54847,71279
"infoSection",114,46298,69922
"infoSection",52,48637,72219
"infoSection",109,51543,78655
"moreSection",151,52743,77349
"productSection",148,54959,71606
"productSection",149,54795,68735
"traceSection",159,53834,78718
"productSection",153,48583,74961
"productSection",120,54544,79275
"productSection",112,47909,69341
"productSection",66,52154,76398
"productSection",90,48286,73374
"productSection",146,55138,77049
"productSection",65,46179,69644
"infoSection",143,54591,79001
"productSection",130,52127,77081
"productSection",83,48192,71953
"productSection",116,52011,76811
"infoSection",121,54785,72878
"moreSection",146,46400,76157
"moreSection",130,51033,68739
"infoSection",54,47357,77753
"productSection",72,52374,74199
"productSection",167,52416,73773
"infoSection",71,55320,75104
"productSection",128,51356,75352
"infoSection",78,50902,77242
"productSection",162,49738,76354
"infoSection",130,55677,76591
"infoSection",83,49416,74650
"productSection",86,47292,72176
"moreSection",144,52466,69204
"traceSection",89,48426,75268
"productSection",84,55970,72156
"moreSection",155,46758,79165
"productSection",169,52240,73584
"moreSection",94,56731,75958
"infoSection",125,52447,73307
"productSection",143,48518,69378
"productSection",127,55587,71499
"infoSection",117,50781,77344
"productSection",111,52646,73598
"moreSection",74,47900,69776
"productSection",88,51229,76735
"infoSection",61,50130,77307
"moreSection",83,52701,74544
"traceSection",83,48272,75212
"moreSection",136,54381,76289
"moreSection",67,46213,69854
"moreSection",55,51698,71509
"productSection",94,48867,74699
"moreSection",163,54030,71844
"moreSection",107,52470,70754
"infoSection",69,48073,77396
"productSection",57,47402,75233
"productSection",67,55539,73034
"infoSection",87,52624,70268
"moreSection",57,47972,75143
"productSection",166,51920,72192
"moreSection",106,47076,68754
"productSection",114,46816,77713
"productSection",94,49629,72114
"moreSection",124,55997,74947
"productSection",115,55867,73496
"moreSection",82,56449,74960
"moreSection",137,48212,70682
"moreSection",130,56844,72717
"productSection",103,51059,76445
"productSection",72,55728,70357
"infoSection",56,56928,75418
"moreSection",63,50243,71079
"moreSection",170,49205,75513
"productSection",135,55331,68917
"moreSection",159,55934,76994
"moreSection",106,47212,69369
"productSection",84,46878,68947
"productSection",67,47075,79056
"moreSection",105,49898,77663
"moreSection",122,55120,70027
"moreSection",152,50479,77301
"moreSection",98,54197,73962
"traceSection",164,47058,76341
"productSection",85,49841,71364
"productSection",50,49613,79530
"productSection",92,47898,76798
"productSection",129,54064,79452
"traceSection",105,49439,77549
"moreSection",127,49495,70366
"productSection",125,54012,73457
"productSection",150,54411,75031
"moreSection",83,51847,70356
"productSection",89,56489,73448
"productSection",90,50173,72188
"infoSection",144,46371,77087
"infoSection",59,53360,79519
"productSection",121,46692,78109
"infoSection",122,49806,73681
"infoSection",164,54583,76417
"productSection",118,52526,74777
"infoSection",158,47709,78320
"moreSection",149,47034,75791
"traceSection",145,46346,79550
"productSection",169,48906,69144
"moreSection",167,53679,69740
"traceSection",117,53584,76134
"productSection",50,50115,68804
"productSection",168,46965,70231
"moreSection",170,46472,78768
"infoSection",78,52744,75566
"productSection",160,56550,72776
"infoSection",160,48336,76135
"moreSection",103,46407,78864
"infoSection",133,54106,77365
"productSection",123,46921,73757
"moreSection",102,47316,75599
"productSection",136,50866,75560
"productSection",139,53351,69021
"productSection",117,52441,71162
"moreSection",121,46671,72523
"productSection",90,55975,78922
"productSection",81,51405,74889
"moreSection",124,56856,71286
"productSection",151,47187,78634
"traceSection",65,50412,73009
"productSection",88,53291,78841
"moreSection",150,48260,77063
"productSection",110,51213,77281
"moreSection",170,55078,69013
"infoSection",156,53911,72548
"traceSection",75,48262,69410
"infoSection",119,48915,75707
"productSection",144,52133,71711
"traceSection",64,46423,77446
"moreSection",128,46148,73648
"productSection",80,55773,70583
"productSection",64,46684,75312
"moreSection",118,46539,71483
"productSection",160,55887,72095
"moreSection",127,46578,70545
"infoSection",67,48449,75861
"moreSection",157,50117,78676
"productSection",150,48193,73251
"infoSection",56,55783,72441
"infoSection",52,51403,71199
"productSection",138,51940,73211
"productSection",68,56428,75700
"infoSection",164,50123,71088
"productSection",147,54550,72394
"moreSection",147,54864,69058
"infoSection",82,55931,78815
"infoSection",144,49732,70334
"productSection",52,54107,71140
"traceSection",83,46369,73747
"productSection",121,47324,77536
"productSection",62,49730,76286
"traceSection",51,47432,78454
"moreSection",126,49624,75359
"productSection",100,55065,70675
"productSection",119,56933,75505
"traceSection",104,54991,69817
"infoSection",107,53905,69837
"productSection",60,54970,73638
"infoSection",165,54164,75204
"productSection",146,54289,74673
"productSection",153,51467,69552
"productSection",65,46501,72020
"moreSection",103,55950,75073
"productSection",63,55355,76306
"traceSection",143,56931,69605
"productSection",87,51878,73255
"productSection",153,47778,69632
"productSection",140,50855,75607
"productSection",106,50062,75657
"moreSection",169,47248,72633
"productSection",78,56020,72351
"traceSection",136,54344,77590
"moreSection",69,55372,75095
"productSection",159,55577,69946
"productSection",129,53259,76971
"moreSection",77,55850,73627
"moreSection",116,47717,72311
"productSection",151,51327,79179
"moreSection",109,48931,71150
"productSection",89,48259,68780
"productSection",99,46666,69082
"infoSection",116,47896,79270
"productSection",107,51720,73621
"moreSection",70,48792,70095
"productSection",87,56496,72919
"traceSection",56,54124,74032
"moreSection",132,52090,74077
"productSection",144,48712,75865
"productSection",72,52788,76774
"productSection",166,55351,72400
"infoSection",69,48459,73825
"moreSection",117,53244,75631
"moreSection",156,50890,70836
"infoSection",51,54205,69300
"infoSection",145,49602,72491
"productSection",104,53515,74200
"moreSection",115,46297,74931
"productSection",108,53908,79357
"moreSection",81,47395,71638
"productSection",142,50669,74965
"moreSection",121,54866,78600
"traceSection",92,54508,78852
"productSection",57,53891,70865
"infoSection",118,56413,69488
"moreSection",160,52910,70922
"productSection",121,53111,69935
"infoSection",125,50181,77513
"moreSection",56,53109,74006
"productSection",63,49950,72022
"infoSection",120,52995,74795
"infoSection",73,55455,74868
"infoSection",131,52552,77996
"moreSection",55,55972,72799
"moreSection",112,51045,77649
"infoSection",102,53427,70766
"productSection",123,49889,74295
"productSection",109,52952,71380
"productSection",159,50032,76631
"infoSection",122,52150,77659
"moreSection",160,50848,77719
"productSection",130,54834,75267
"moreSection",58,54558,71010
"productSection",97,47730,75390
"moreSection",164,47037,78404
"productSection",103,53881,70564
"infoSection",71,54406,69309
"moreSection",75,49019,73452
"productSection",162,56979,76232
"moreSection",82,49189,71353
"moreSection",159,49381,76299
"infoSection",114,51227,71192
"moreSection",151,51781,69539
"productSection",88,54101,75761
"moreSection",93,48871,73754
"infoSection",162,48794,72884
"moreSection",111,46292,72060
"productSection",52,50264,78373
"traceSection",99,51483,75086
"productSection",152,48910,73369
"infoSection",100,53611,69024
"productSection",77,53592,72330
"productSection",149,46643,72763
"productSection",94,54842,73260
"productSection",169,46867,70816
"moreSection",61,49419,75278
"productSection",108,46164,76777
"productSection",144,50444,68831
"moreSection",155,49631,79066
"productSection",128,53946,77867
"productSection",145,48544,71120
"traceSection",93,51057,77668
"productSection",115,46637,78654
"infoSection",114,56852,70079
"moreSection",64,48599,75394
"productSection",113,51070,73696
"productSection",129,47069,74971
"traceSection",93,51082,71746
"moreSection",114,52113,72772
"moreSection",167,51372,74460
"productSection",147,48035,70319
"moreSection",139,47136,71680
"infoSection",113,47665,70885
"productSection",137,53188,76841
"moreSection",147,48564,71337
"infoSection",57,52332,75053
"productSection",110,55411,73129
"productSection",82,56331,78270
"productSection",66,53363,70208
"infoSection",167,47017,71268
"traceSection",62,46778,76127
"traceSection",52,55409,76828
"productSection",69,56850,70875
"productSection",152,48483,71938
"productSection",139,49187,73686
"moreSection",138,50619,71238
"productSection",121,53030,72380
"productSection",112,56561,69197
"infoSection",50,51884,75836
"productSection",62,49568,73470
"moreSection",92,54046,77312
"moreSection",154,52549,77313
